concept id	cpt code	consumer friendly descriptor
1009896	67010	partial removal of eye fluid between the lens and retina
1009897	67015	aspiration or release of eye fluid between the lens and retina
1009898	67025	injection of synthetic eye fluid
1009899	67027	implantation of eye drug delivery system
1009900	67028	injection of drug into eye
1009901	67030	cutting of strands of eye fluid between the lens and retina
1009902	67031	laser release of scar tissue between the lens and retina
1009903	67036	removal of eye fluid between the lens and retina
1009905	67039	laser destruction of eye fluid between the lens and retina
1009906	67040	laser destruction of eye fluid between the lens and retina
1018421	67041	removal of membrane from the retina
1018422	67042	removal of membrane from the retina, pars plana approach
1018423	67043	removal of membrane from the retina, pars plana approach
1009910	67101	repair of detached retina, 1 or more sessions
1009911	67105	repair of detached retina, 1 or more sessions
1009913	67107	repair of detached retina and drainage of eye fluid between lens and retina
1009914	67108	repair of detached retina and drainage of eye fluid between lens and retina
1009915	67110	repair of detached retina by injection of air or gas
1018424	67113	repair of detached retina and drainage of eye fluid between lens and retina
1009917	67115	release of retinal encircling material
1009919	67120	removal of implant material from outside the eye
1009920	67121	removal of implant material from inside the eye
1009923	67141	preventive retinal detachment treatment by heat or freezing, 1 or more sessions
1009924	67145	preventive retinal detachment treatment by heat or laser, 1 or more sessions
1009927	67208	destruction of retinal growth by heat or freezing, 1 or more sessions
1009928	67210	laser destruction of retinal growth, 1 or more sessions
1009929	67218	destruction of retinal growth
1009931	67220	destruction of vascular growth between retina and sclera, 1 or more sessions
1009932	67221	destruction of vascular growth between retina and sclera
1009933	67225	destruction of vascular growth between retina and sclera,
1009935	67227	destruction of leaking retinal blood vessels, 1 or more sessions
1009936	67228	laser destruction of leaking retinal blood vessels, 1 or more sessions
1018425	67229	laser destruction or freezing of extensive leaking retinal blood vessels, preterm infant, 1 or more sessions
1009940	67250	repair of defect
1009941	67255	repair of defect of sclera
1009943	67299	procedure
1009947	67311	realignment of the eye
1009948	67312	realignment of the eye
1009949	67314	realignment of the eye
1009950	67316	realignment of the eye
1009951	67318	realignment of the eye
1009952	67320	relocation of eye muscles to restore function
1009953	67331	realignment of eye having prior surgery or injury
1009954	67332	realignment of eye having scarring or restrictive muscle movement
1009955	67334	realignment of the eye by muscle fixation
1009956	67335	insertion of adjustable sutures during eye muscle surgery
1009957	67340	realignment of eye
1009958	67343	release of extensive eye scar tissue
1009959	67345	injection of chemical
1014822	67346	biopsy of eye muscle
1009962	67399	eye muscle procedure
1009966	67400	exploration of cavity behind eye, frontal or transconjunctival approach
1009967	67405	incision and drainage of cavity behind eye
1009968	67412	removal of growth
1009969	67413	removal of foreign body
1009970	67414	removal of bone from cavity behind eye
1009971	67415	fine needle aspiration of orbital contents
1009973	67420	removal of bone and growth
1009974	67430	removal of bone and foreign body
1009975	67440	removal of bone
1009976	67445	removal of bone from cavity behind eye
1009977	67450	exploration of cavity behind eye
1009980	67500	injection of medication into cavity behind eye
1009981	67505	injection of alcohol into cavity behind eye
1009982	67515	injection of medication or substance into membrane covering eyeball
1009984	67550	insertion of implant outside eye muscles
1009985	67560	removal or revision of implant outside eye muscles
1009986	67570	release of optic nerve
1009987	67599	bone cavity of eye procedure
1009990	67700	incision and drainage of eyelid abscess
1009991	67710	removal of sutures between upper and lower eyelids
1009992	67715	incision of corner of eye
1009999	67810	biopsy of eyelid
1009995	67800	removal of eyelid growth
1009996	67801	removal of multiple growths of same eyelid
1009997	67805	removal of multiple growths of different eyelids
1009998	67808	removal of eyelid growth under general anesthesia and/or requiring hospitalization
1010001	67820	removal of eyelashes by forceps
1010002	67825	removal of eyelashes
1010003	67830	incisional removal of eyelashes
1010004	67835	incisional removal of eyelashes
1010005	67840	removal of eyelid growth
1010006	67850	destruction of growth of eyelid margin
1010008	67875	temporary closure of eyelids by suture
1010009	67880	creation of permanent eyelid margin scarring
1010010	67882	creation of permanent eyelid margin scarring
1010012	67900	repair of brow paralysis
1010014	67901	repair of upper eyelid muscle to correct drooping or paralysis
1010015	67902	repair of upper eyelid muscle to correct drooping or paralysis
1010016	67903	shortening or advancement of upper eyelid muscle to correct drooping or paralysis
1010017	67904	repair of tendon of upper eyelid
1010018	67906	suspension of upper eyelid muscle to correct drooping or paralysis
1010019	67908	removal of tissue, muscle, and membrane to correct eyelid drooping or paralysis
1010020	67909	procedure to reduce overcorrection of drooping or paralyzed upper eyelid
1010021	67911	correction of widely-opened upper eyelid
1010022	67912	restoration of eyelid blinking function
1010024	67914	suture repair of a turning-outward defect of upper or lower eyelid
1010025	67915	repair of a turning-outward defect of upper or lower eyelid
1010026	67916	repair of turning-outward eyelid defect
1010027	67917	extensive repair of turning-outward eyelid defect
1010029	67921	suture repair of turning-inward eyelid defect
1010030	67922	corrective repair of turning-inward eyelid defect
1010031	67923	repair of turning-inward eyelid defect
1010032	67924	repair of turning-inward eyelid defect
1010035	67930	suture of recent wound of the eyelid involving lid margin
1010036	67935	repair of wound of eyelid margin
1010037	67938	removal of embedded foreign body
1010038	67950	enlargement of eyelid margin
1010040	67961	removal of up to one-fourth of the eyelid involving lid margin
1010041	67966	removal of over one-fourth of the eyelid involving lid margin
1010043	67971	reconstruction of up to two-thirds of the eyelid by transfer of opposite eyelid tissue
1010044	67973	reconstruction of lower eyelid by transfer of eyelid tissue from opposite eyelid
1010045	67974	reconstruction of upper eyelid by transfer of eyelid tissue from opposite eyelid
1010046	67975	reconstruction of an eyelid by transfer of eyelid tissue from opposite eyelid
1010048	67999	eyelid procedure
1010051	68020	incision and drainage of eye cyst
1010052	68040	removal of scarring of lining of eyelid due to infection
1010054	68100	biopsy of sclera
1010056	68110	removal of growth of sclera
1010057	68115	removal of growth of sclera
1010058	68130	removal of growth of sclera
1010059	68135	destruction of growth of sclera
1010061	68200	injection into conjunctiva
1010064	68320	repair of conjunctiva
1010065	68325	repair of conjunctiva
1010067	68326	reconstruction of conjunctiva
1010068	68328	reconstruction of conjunctiva
1010070	68330	release of scar tissue from conjunctiva
1010071	68335	release of scar tissue from eyelids
1010072	68340	release of scar tissue from eyelids
1010075	68360	relocation of conjunctival flap
1010076	68362	relocation of conjunctival flap
1010077	68371	harvest of donor conjunctiva
1010078	68399	operation of conjunctiva
1010081	68400	drainage of tear-producing gland
1010082	68420	snip incision of tear duct opening
1010083	68440	snip incision of tear-drainage opening
1010086	68500	removal of tear-producing gland
1010087	68505	partial removal of tear-producing gland
1010088	68510	biopsy of tear-producing gland
1010089	68520	removal of tear sac of the eye
1010090	68525	biopsy of tear sac of the eye
1010091	68530	removal of foreign body or stone from tear passages
1010093	68540	removal of growth of tear-producing gland
1010094	68550	removal of growth
1010096	68700	plastic repair of tear ducts
1010097	68705	release of tissue
1010098	68720	creation of drainage tract from tear sac to the nasal cavity
1010100	68745	creation of a tear drainage tract to the nasal cavity
1010101	68750	creation of a tear drainage tract to the nasal cavity
1010103	68760	repair duct opening
1010104	68761	closure of tear duct opening
1010105	68770	closure of abnormal tear-drainage tract
1010107	68801	dilation of tear-drainage opening
1010108	68810	insertion of probe into the tear duct
1010109	68811	insertion of probe into the tear duct under anesthesia
1010110	68815	probing of nasal-tear duct
1018426	68816	probing of nasal-tear duct
1010111	68840	probing of nasal-tear duct
1010112	68850	injection of contrast
1010114	68899	tear-producing drainage system procedure
1010119	69000	incision and drainage of external ear abscess or blood accumulation
1010120	69005	incision and drainage of external ear abscess or blood accumulation
1010121	69020	incision and drainage of ear canal abscess
1010122	69090	ear piercing
1010124	69100	biopsy of ear
1010125	69105	biopsy of ear canal
1010127	69110	removal of portion of external ear
1010128	69120	removal of entire ear
1010129	69140	removal of bony growths of ear canal
1010130	69145	removal of soft tissue growth of ear canal
1010132	69150	removal of growth of ear canal
1010133	69155	removal of growth of ear canal
1010136	69200	removal of foreign body from ear canal
1010137	69205	removal of foreign body from ear canal under anesthesia
1027728	69209	removal of impacted ear wax by washing
1010138	69210	removal of impact ear wax, one ear
1010139	69220	removal of skin debris and drainage of mastoid cavity
1010140	69222	removal of skin debris and drainage of mastoid cavity
1010142	69300	repair of protruding ear
1010143	69310	reconstruction of ear canal
1010144	69320	creation of an ear canal
1010146	69399	external ear procedure
1010154	69420	incision, aspiration, and/or inflation of eardrum
1010155	69421	incision, aspiration, and inflation of eardrum under anesthesia
1010156	69424	removal of implanted eardrum tube under anesthesia
1010157	69433	incision of eardrum
1010158	69436	incision of eardrum
1010159	69440	middle ear exploration
1010160	69450	incision of ear canal
1010162	69501	incision of mastoid bone
1010164	69502	removal of mastoid bone
1010165	69505	removal of mastoid bone including removal of growth of middle ear
1010166	69511	removal of mastoid bone including removal of growth and bone of middle ear
1010167	69530	removal of portion of temporal bone including removal of mastoid bone
1010168	69535	removal of temporal bone of ear
1010169	69540	removal of polyp of external ear
1010171	69550	removal of growth of external ear through ear canal
1010172	69552	removal of growth of external ear through mastoid bone
1010173	69554	removal of growth of external ear
1010176	69601	revision of previous mastoid surgery
1010177	69602	revision of previous mastoid surgery
1010178	69603	revision of previous mastoid surgery
1010179	69604	revision of previous mastoid surgery and ear drum
1010180	69605	revision of previous mastoid surgery
1010181	69610	repair of eardrum
1010182	69620	repair of defect or perforation of eardrum
1010184	69631	repair of eardrum and ear canal
1010185	69632	repair of eardrum, ear canal, and bones
1010186	69633	repair of eardrum, ear canal, and bones
1010188	69635	repair of eardrum and ear canal
1010189	69636	repair of eardrum, ear canal, and bones
1010190	69637	repair of eardrum, ear canal, and bones
1010192	69641	repair of eardrum and ear canal
1010193	69642	repair of eardrum, ear canal and bones
1010194	69643	repair of eardrum and ear canal
1010195	69644	repair of eardrum, ear canal and bones
1010196	69645	repair of eardrum and ear canal
1010197	69646	repair of eardrum, ear canal and bones
1010198	69650	release of ear bone
1010199	69660	incision or removal of ear bone
1010200	69661	incision or removal
1010201	69662	revision of previous ear bone surgery
1010202	69666	repair of membrane opening of middle to inner ear
1010203	69667	repair of opening into cochlea
1010204	69670	creation of flap to close mastoid cavity
1010205	69676	removal of eardrum nerve
1010207	69700	closure of drainage tract
1010208	69710	implantation or replacement of temporal bone conduction hearing device
1010209	69711	removal or repair of temporal bone conduction hearing device
1010211	69714	temporal bone implantation of cochlear stimulating system, accessed through the skin
1010212	69715	removal of mastoid bone
1010214	69717	temporal bone implantation of cochlear stimulating system, accessed through the skin
1010215	69718	removal of mastoid bone
1010217	69720	release of facial nerve
1010218	69725	release of facial nerve
1010220	69740	repair of facial nerve
1010221	69745	repair of facial nerve
1010222	69799	middle ear procedure
1010226	69801	incision of fluid canals of inner ear
1010229	69805	inner ear operation
1010230	69806	inner ear operation
1010235	69905	removal of inner ear canal
1010236	69910	removal of inner ear canal and removal of mastoid bone
1010237	69915	severing of ear canal nerve through mastoid and skull bones
1010239	69930	implantation of cochlear device
1010241	69949	inner ear procedure
1010243	69950	severing of ear canal nerve through skull bone
1010244	69955	release of facial nerve
1010245	69960	release ear canal
1010246	69970	removal of growth of temporal bone
1010248	69979	temporal bone procedure
1010250	69990	use of operating microscope
1010254	70010	radiological supervision and interpretation x-ray of lower back portion of brain
1010255	70015	radiological supervision and interpretation x-ray of brain and spinal cord
1010256	70030	x-ray of eye
1010258	70100	x-ray of mandible, less than 4 views
1010259	70110	x-ray of mandible, minimum of 4 views
1010261	70120	x-ray of mastoid, less than 3 views per side
1010262	70130	x-ray of mastoid, minimum of 3 views per side
1010263	70134	x-ray of internal ear canal
1010265	70140	x-ray of bones of face, less than 3 views
1010266	70150	x-ray of bones of face, minimum of 3 views
1010267	70160	x-ray of bones of nose, minimum of 3 views
1010268	70170	radiological supervision and interpretation x-ray of tear drainage structure of eye
1010270	70190	x-ray of skull
1010271	70200	x-ray of eye bones, minimum of 4 views
1010272	70210	x-ray of paranasal sinus, less than 3 views
1010273	70220	x-ray of paranasal sinus, complete, minimum of 3 views
1010274	70240	x-ray of bone
1010276	70250	x-ray of skull, less than 4 views
1010277	70260	x-ray of skull, complete, minimum of 4 views
1010279	70300	x-ray of teeth, single view
1010280	70310	x-ray of teeth, less than full mouth
1010281	70320	x-ray of teeth, full mouth
1010283	70328	x-ray of jaw joint
1010284	70330	x-ray of jaw joints
1010285	70332	radiological supervision and interpretation x-ray of jaw joint
1010286	70336	mri scan of jaw joints
1010287	70350	imaging of jaws and skull
1010288	70355	x-ray imaging of teeth
1010290	70360	x-ray of soft tissue of neck
1010291	70370	x-ray of voice box or throat
1010292	70371	imaging of voice box
1010294	70380	x-ray of salivary gland
1010295	70390	radiological supervision and interpretation x-ray of salivary structure
1010297	70450	ct scan head or brain
1010298	70460	ct scan head or brain
1010299	70470	ct scan head or brain before and after contrast
1010301	70480	ct scan of cranial cavity
1010302	70481	ct scan of cranial cavity
1010303	70482	ct scan of cranial cavity before and after contrast
1010305	70486	ct scan of face
1010306	70487	ct scan of face
1010307	70488	ct scan of face before and after contrast
1010309	70490	ct scan of neck
1010310	70491	ct scan of neck
1010311	70492	ct scan of neck before and after contrast
1010312	70496	ct scan of blood vessel of head
1010313	70498	ct scan of neck blood vessels
1010315	70540	mri scan bones of the eye, face, and/or neck
1010316	70542	mri scan bones of the eye, face, and/or neck
1010317	70543	mri scan bones of the eye, face, and/or neck before and after contrast
1010319	70544	mra scan of head blood vessels
1010320	70545	mra scan of head blood vessels
1010321	70546	mra scan of head blood vessels before and after contrast
1010323	70547	mra scan of neck blood vessels
1010324	70548	mra scan of neck blood vessels
1010325	70549	mra scan of neck blood vessels before and after contrast
1010327	70551	mri scan brain
1010328	70552	mri scan of brain
1010329	70553	mri scan of brain before and after contrast
1014878	70554	functional mri scan of brain
1014879	70555	functional mri scan of brain
1010331	70557	mri scan of brain, during open brain procedure
1010332	70558	mri scan of brain
1010333	70559	mri scan of brain, during open brain procedure before and after contrast
1030939	71045	x-ray of chest, 1 view
1030940	71046	x-ray of chest, 2 views
1030941	71047	x-ray of chest, 3 views
1030942	71048	x-ray of chest, minimum of 4 views
1010349	71100	x-ray of ribs of one side of body, 2 views
1010350	71101	x-ray of ribs
1010352	71110	x-ray of both sides of the ribs, 3 views
1010353	71111	x-ray of both sides of the ribs including the chest, minimum of 4 views
1010355	71120	x-ray of breast bone, minimum of 2 views
1010356	71130	x-ray of junction of breast and collar bones, minimum of 2 views
1010358	71250	ct scan chest
1010359	71260	ct scan chest
1010360	71270	ct scan chest before and after contrast
1010361	71275	ct scan of blood vessels
1010363	71550	mri scan of chest
1010364	71551	mri scan of chest
1010365	71552	mri scan of chest before and after contrast
1010366	71555	mri scan of blood vessels of chest
1010369	72020	x-ray of spine, 1 view
1010371	72040	x-ray of spine of neck, 2 or 3 views
1010372	72050	x-ray of upper spine, 4 or 5 views
1010373	72052	x-ray of upper spine, 6 or more views
1010376	72070	x-ray of middle spine, 3 views
1010377	72072	x-ray of middle spine, 3 views
1010378	72074	x-ray of middle spine, minimum of 4 views
1010379	72080	x-ray of middle and lower spine, 2 views
1027729	72081	x-ray of spine, 1 view
1027730	72082	x-ray of spine, 2 or 3 views
1027731	72083	x-ray of spine, 4 or 5 views
1027732	72084	x-ray of spine, minimum of 6 views
1010382	72100	x-ray of lower and sacral spine, 2 or 3 views
1010383	72110	x-ray of lower and sacral spine, minimum of 4 views
1010384	72114	x-ray lower and sacral spine including bending views minimum 6 views
1010386	72120	x-ray lower and sacral spine including bending views 2 or 3 views
1010388	72125	ct scan of upper spine
1010389	72126	ct scan of upper spine
1010390	72127	ct scan of upper spine before and after contrast
1010392	72128	ct scan of middle spine
1010393	72129	ct scan of middle spine
1010394	72130	ct scan of middle spine before and after contrast
1010396	72131	ct scan of lower spine
1010397	72132	ct scan of lower spine
1010398	72133	ct scan of lower spine before and after contrast
1010400	72141	mri scan of upper spinal canal
1010401	72142	mri scan of upper spinal canal
1010403	72146	mri scan of middle spinal canal
1010404	72147	mri scan of middle spinal canal
1010406	72148	mri scan of lower spinal canal
1010407	72149	mri scan of lower spinal canal
1010409	72156	mri scan of upper spinal canal before and after contrast
1010410	72157	mri scan of middle spinal canal before and after contrast
1010411	72158	mri scan of lower spinal canal before and after contrast
1010412	72159	mra scan of spinal canal blood vessels
1010414	72170	x-ray of pelvis, 1 or 2 views
1010415	72190	x-ray of pelvis, minimum of 3 views
1010416	72191	ct scan of pelvic blood vessels
1010418	72192	ct scan pelvis
1010419	72193	ct scan pelvis
1010420	72194	ct scan of pelvis before and after contrast
1010422	72195	mri scan of pelvis
1010423	72196	mri scan of pelvis
1010424	72197	mri scan of pelvis before and after contrast
1010425	72198	mra scan of pelvic blood vessels
1010427	72200	x-ray of sacroiliac joints, less than 3 views
1010428	72202	x-ray of sacroiliac joints, 3 or more views
1010429	72220	x-ray of pelvis, minimum of 2 views
1010430	72240	radiological supervision and interpretation x-ray of upper spinal canal
1010431	72255	radiological supervision and interpretation x-ray of middle spinal canal
1010432	72265	radiological supervision and interpretation x-ray of lower spinal canal
1010433	72270	radiological supervision and interpretation x-ray of spinal canal, 2 or more spinal regions
1010434	72275	radiological supervision and interpretation x-ray of covering of spinal cord
1010435	72285	radiological supervision and interpretation x-ray of disc of vertebra, upper or middle spine
1010436	72295	radiological supervision and interpretation x-ray of disc of vertebra, lower spine
1010439	73000	x-ray of collar bone
1010440	73010	x-ray of shoulder blade
1010442	73020	x-ray of shoulder, 1 view
1010443	73030	x-ray of shoulder, minimum of 2 views
1010444	73040	radiological supervision and interpretation x-ray of shoulder joint
1010446	73050	x-ray of both collar bones
1010447	73060	x-ray of upper arm, minimum of 2 views
1010449	73070	x-ray of elbow, 2 views
1010450	73080	x-ray of elbow, minimum of 3 views
1010451	73085	radiological supervision and interpretation x-ray of elbow
1010453	73090	x-ray of forearm, 2 views
1010454	73092	x-ray of arm
1010456	73100	x-ray of wrist, 2 views
1010457	73110	x-ray of wrist, minimum of 3 views
1010458	73115	radiological supervision and interpretation x-ray of wrist joint
1010460	73120	x-ray of hand, 2 views
1010461	73130	x-ray of hand, minimum of 3 views
1010462	73140	x-ray of fingers, minimum of 2 views
1010464	73200	ct scan of arm
1010465	73201	ct scan of arm
1010466	73202	ct scan of arm before and after contrast
1010467	73206	ct scan of arm blood vessels
1010469	73218	mri scan of arm
1010470	73219	mri scan of arm
1010471	73220	mri scan of arm before and after contrast
1010473	73221	mri scan of arm joint
1010474	73222	mri scan of arm joint
1010475	73223	mri scan of arm joint before and after contrast
1010476	73225	mra scan of arm blood vessels
1027733	73501	x-ray of hip
1027734	73502	x-ray of hip
1027735	73503	x-ray of hip
1027736	73521	x-ray of both hips
1027737	73522	x-ray of both hips
1027738	73523	x-ray of both hips
1010482	73525	radiological supervision and interpretation x-ray of hip joint
1027739	73551	x-ray of femur, 1 view
1027740	73552	x-ray of femur, minimum 2 views
1010488	73560	x-ray of knee, 1 or 2 views
1010489	73562	x-ray of knee, 3 views
1010490	73564	x-ray of knee, 4 or more views
1010491	73565	x-ray of both knees, standing, front to back view
1010492	73580	radiological supervision and interpretation x-ray of knee joint
1010494	73590	x-ray of lower leg, 2 views
1010495	73592	x-ray of leg
1010497	73600	x-ray of ankle, 2 views
1010498	73610	x-ray of ankle, minimum of 3 views
1010499	73615	radiological supervision and interpretation x-ray of ankle joint
1010501	73620	x-ray of foot, 2 views
1010502	73630	x-ray of foot, minimum of 3 views
1010504	73650	x-ray of heel, minimum of 2 views
1010505	73660	x-ray of toes, minimum of 2 views
1010507	73700	ct scan leg
1010508	73701	ct scan leg
1010509	73702	ct scan of leg before and after contrast injection
1010510	73706	ct scan of lower leg blood vessels
1010512	73718	mri scan of leg
1010513	73719	mri scan of leg
1010514	73720	mri scan of leg before and after contrast
1010516	73721	mri scan of leg joint
1010517	73722	mri scan of leg joint
1010518	73723	mri scan of leg joint before and after contrast
1010519	73725	mra scan of leg blood vessels
1030943	74018	x-ray of abdomen, 1 view
1030944	74019	x-ray of abdomen, 2 views
1030945	74021	x-ray of abdomen, minimum of 3 views
1010525	74022	imaging of abdomen and chest
1010527	74150	ct scan abdomen
1010528	74160	ct scan abdomen
1010529	74170	ct scan abdomen before and after contrast
1020664	74174	ct scan of abdominal and pelvic blood vessels
1010530	74175	ct scan of abdominal blood vessels
1020374	74176	ct scan of abdomen and pelvis
1020375	74177	ct scan of abdomen and pelvis
1020376	74178	ct scan of abdomen and pelvis before and after contrast
1010532	74181	mri scan of abdomen
1010533	74182	mri scan of abdomen
1010534	74183	mri scan of abdomen before and after contrast
1010535	74185	mri scan of blood vessels of abdomen
1010536	74190	radiological supervision and interpretation x-ray of lower abdominal and genital region
1010539	74210	x-ray of voice box and/or esophagus
1010540	74220	x-ray of esophagus
1010541	74230	imaging
1010542	74235	radiological supervision and interpretation of removal of foreign bodies
1010544	74240	x-ray of upper digestive tract
1010545	74241	x-ray of upper digestive tract, kidneys, urinary ducts , and bladder
1010546	74245	x-ray upper gi series,
1010548	74246	x-ray of upper digestive tract
1010549	74247	x-ray of upper digestive tract, kidneys, urinary ducts , and bladder
1010550	74249	x-ray of upper digestive tract
1010551	74250	x-ray of small intestine
1010552	74251	x-ray of small intestine by small bowel tube
1010553	74260	imaging of small intestine
1020030	74261	diagnostic ct scan of large bowel
1020031	74262	diagnostic ct scan of large bowel
1020032	74263	screening ct scan of large bowel
1010555	74270	x-ray of large bowel
1010556	74280	x-ray of large bowel
1010557	74283	imaging of colon
1010558	74290	imaging of gallbladder
1010561	74300	radiological supervision and interpretation x-ray of bile and/or pancreatic ducts during surgery
1010562	74301	imaging of bile duct and/or pancreas
1010566	74328	radiological supervision and interpretation of insertion of catheter into biliary duct
1010567	74329	radiological supervision and interpretation of insertion of catheter into pancreatic duct
1010568	74330	placement of catheter of gallbladder and pancreas under imaging
1010569	74340	radiological supervision and interpretation of placement of long small bowel tube procedure
1010571	74355	radiological supervision and interpretation of placement of small bowel tube
1010572	74360	radiological supervision and interpretation of opening of digestive tract procedure
1010573	74363	radiological supervision and interpretation of dilation of biliary duct 
1010575	74400	imaging of urinary tract
1010576	74410	imaging of urinary tract
1010577	74415	imaging of urinary tract
1010578	74420	imaging of urinary tract
1010579	74425	radiological supervision and interpretation x-ray of urinary tract
1010580	74430	radiological supervision and interpretation x-ray of urinary bladder, minimum of 3 views
1010581	74440	radiological supervision and interpretation x-ray of male internal genitals
1010582	74445	radiological supervision and interpretation x-ray of penis
1010583	74450	radiological supervision and interpretation x-ray of urinary bladder and urethra
1010584	74455	radiological supervision and interpretation x-ray of urinary bladder and urethra
1010585	74470	radiological supervision and interpretation x-ray of kidney cyst, lower back contrast injection
1010588	74485	radiological supervision and interpretation of dilation of urinary ducts 
1010590	74710	imaging of pelvis
1027741	74712	magnetic resonance imaging of fetus, single or first pregnancy
1027742	74713	magnetic resonance imaging of fetus, each additional pregnancy
1010591	74740	radiological supervision and interpretation x-ray of uterine tubes and ovaries
1010592	74742	radiological supervision and interpretation of placement of catheter of uterine tube procedure
1010593	74775	imaging of anogenital region
1018427	75557	mri of heart
1018429	75559	mri of heart
1018431	75561	mri of heart before and after contrast
1018433	75563	mri of heart before and after contrast
1020033	75565	mri of blood flow of heart
1020034	75571	ct scan of heart
1020035	75572	ct scan of heart structure
1020036	75573	ct scan of congenital heart structure defect
1020037	75574	ct scan of heart blood vessels and grafts
1010604	75600	radiological supervision and interpretation x-ray of chest aorta
1010605	75605	radiological supervision and interpretation x-ray of chest aorta
1010606	75625	radiological supervision and interpretation x-ray of abdominal aorta
1010607	75630	radiological supervision and interpretation x-ray of abdominal aorta and both leg arteries
1010608	75635	ct scan of abdominal aorta and both leg arteries
1010618	75705	radiological supervision and interpretation of imaging of spinal artery
1010619	75710	radiological supervision and interpretation of imaging of artery of one arm or leg
1010620	75716	radiological supervision and interpretation of imaging of arteries of both arms or legs
1010623	75726	radiological supervision and interpretation of imaging of abdominal artery
1010624	75731	radiological supervision and interpretation of imaging of artery of one adrenal gland
1010625	75733	radiological supervision and interpretation of imaging of arteries of both adrenal glands
1010626	75736	radiological supervision and interpretation of imaging of artery of pelvis
1010627	75741	radiological supervision and interpretation of imaging of artery of one lung
1010628	75743	radiological supervision and interpretation of imaging of arteries of both lungs
1010629	75746	radiological supervision and interpretation of imaging of lung artery, contrast inserted by catheter or injection into vein
1010630	75756	radiological supervision and interpretation of imaging of artery of breast
1010631	75774	radiological supervision and interpretation of imaging of artery
1010634	75801	radiological supervision and interpretation of imaging of lymphatic system of one arm or leg
1010635	75803	radiological supervision and interpretation of imaging of lymphatic system of both arms or legs
1010636	75805	radiological supervision and interpretation of imaging of lymphatic system of one side of pelvis and abdomen
1010637	75807	radiological supervision and interpretation of imaging of lymphatic system of both side of pelvis and abdomen
1010638	75809	radiological supervision and interpretation of imaging of previous placed shunt
1010639	75810	radiological supervision and interpretation x-ray of vein of spleen and liver
1010640	75820	radiological supervision and interpretation of imaging of vein of one arm or leg
1010641	75822	radiological supervision and interpretation of imaging of veins of both arms or legs
1010642	75825	radiological supervision and interpretation of imaging of major abdominal vein
1010643	75827	radiological supervision and interpretation of imaging of major chest vein
1010644	75831	radiological supervision and interpretation of imaging of vein of one kidney
1010645	75833	radiological supervision and interpretation of imaging of vein of both kidneys
1010646	75840	radiological supervision and interpretation of imaging of vein of one adrenal gland
1010647	75842	radiological supervision and interpretation of imaging of veins of both adrenal glands
1010648	75860	radiological supervision and interpretation of imaging of vein system
1010649	75870	radiological supervision and interpretation of imaging of vein system of head
1010650	75872	radiological supervision and interpretation x-ray of spinal canal vein
1010651	75880	radiological supervision and interpretation x-ray of vein of eye socket
1010652	75885	radiological supervision and interpretation of imaging of liver vein
1010653	75887	radiological supervision and interpretation of imaging of liver vein, injection of contrast 
1010654	75889	radiological supervision and interpretation of imaging of liver vein
1010655	75891	radiological supervision and interpretation of imaging of liver vein
1010656	75893	radiological supervision and interpretation of drawing blood via catheter procedure
1010658	75894	radiological supervision and interpretation of obstruction of blood vessel via catheter
1010660	75898	imaging of blood vessel
1010662	75901	radiological supervision and interpretation of removal of obstructive material
1010663	75902	radiological supervision and interpretation of removal of obstructive material from large vein catheter procedure
1014029	75956	radiological supervision and interpretation of repair of chest aorta
1010672	75957	radiological supervision and interpretation of repair of chest aorta
1010673	75958	radiological supervision and interpretation of placement of blood vessel prosthesis procedure
1010674	75959	radiological supervision and interpretation of placement of blood vessel prosthesis procedure
1010681	75970	radiological supervision and interpretation of biopsy procedure
1010685	75984	radiological supervision and interpretation of change of tube or drainage catheter
1010686	75989	radiological supervision and interpretation of placement of catheter
1010695	76000	imaging guidance
1010700	76010	imaging from nose to rectum, single view, child
1010719	76080	imaging
1010734	76098	imaging of surgical specimen
1010735	76100	single plane imaging procedure
1010737	76101	complex motion imaging procedure
1010738	76102	complex motion imaging procedure
1010739	76120	imaging of organ
1010740	76125	imaging of organ
1010741	76140	consultation
1014031	76376	3d radiographic procedure
1010749	76377	3d radiographic procedure
1010750	76380	ct scan limited or follow-up study
1010751	76390	mri study
1010755	76496	fluoroscopic procedure
1010756	76497	ct scan
1010757	76498	mri scan
1010758	76499	imaging procedure
1010761	76506	ultrasound of brain
1010762	76510	ultrasound of eye tissue and structures
1010763	76511	ultrasound of eye disease or growth
1010764	76512	ultrasound of eye disease, growth, or structure
1010765	76513	ultrasound of eye
1010766	76514	ultrasound of corneal structure and measurement
1010767	76516	ultrasound to determine length from cornea to retina
1010768	76519	ultrasound of eye
1010769	76529	ultrasound of eye foreign body localization
1010770	76536	ultrasound of head and neck
1010772	76604	ultrasound of chest
1021663	76641	ultrasound of one breast
1021664	76642	ultrasound of one breast
1010776	76700	ultrasound of abdomen
1010777	76705	ultrasound of abdomen
1029615	76706	ultrasound evaluation of abdominal aorta to detect bulging 
1010779	76770	ultrasound behind abdominal cavity
1010780	76775	ultrasound behind abdominal cavity, limited
1014692	76776	ultrasound of transplanted kidney
1010783	76800	ultrasound of spinal canal
1010787	76801	abdominal ultrasound of pregnant uterus single or first fetus
1010788	76802	abdominal ultrasound of pregnant uterus 
